frame,enemy,state,archetype,x,z,dist
336,3,alert,bruiser,10.15,-6.33,8.48
336,4,stalk,pouncer,5.38,-9.22,6.22
337,1,patrol,swarm,-12.50,-4.78,14.53
337,2,chase,swarm,-0.57,-4.70,2.66
337,3,alert,bruiser,10.15,-6.33,8.48
337,4,stalk,pouncer,5.50,-9.15,6.22
338,1,patrol,swarm,-12.51,-4.77,14.53
338,2,chase,swarm,-0.55,-4.71,2.65
338,3,alert,bruiser,10.15,-6.33,8.48
338,4,stalk,pouncer,5.51,-9.14,6.22
339,1,patrol,swarm,-12.54,-4.77,14.56
339,2,chase,swarm,-0.37,-4.82,2.51
339,3,alert,bruiser,10.15,-6.33,8.48
339,4,stalk,pouncer,5.61,-9.08,6.23
340,1,patrol,swarm,-12.55,-4.77,14.57
340,2,chase,swarm,-0.35,-4.83,2.49
340,3,advance,bruiser,10.15,-6.33,8.48
340,4,stalk,pouncer,5.63,-9.07,6.23
341,1,patrol,swarm,-12.56,-4.76,14.58
341,2,chase,swarm,-0.25,-4.88,2.42
341,3,advance,bruiser,10.11,-6.32,8.44
341,4,stalk,pouncer,5.68,-9.03,6.23
342,1,patrol,swarm,-12.57,-4.76,14.59
342,2,chase,swarm,-0.23,-4.90,2.41
342,3,advance,bruiser,10.10,-6.32,8.43
342,4,stalk,pouncer,5.70,-9.02,6.24
343,1,patrol,swarm,-12.59,-4.76,14.61
343,2,chase,swarm,-0.14,-4.94,2.34
343,3,advance,bruiser,10.06,-6.31,8.38
343,4,stalk,pouncer,5.75,-8.98,6.24
344,1,patrol,swarm,-12.59,-4.76,14.61
344,2,chase,swarm,-0.11,-4.96,2.32
344,3,advance,bruiser,10.05,-6.30,8.37
344,4,stalk,pouncer,5.76,-8.98,6.24
345,1,patrol,swarm,-12.62,-4.75,14.64
345,2,chase,swarm,0.04,-5.02,2.21
345,3,advance,bruiser,9.99,-6.29,8.31
345,4,stalk,pouncer,5.85,-8.92,6.24
346,1,patrol,swarm,-12.62,-4.75,14.64
346,2,chase,swarm,0.06,-5.03,2.20
346,3,advance,bruiser,9.98,-6.28,8.30
346,4,stalk,pouncer,5.86,-8.91,6.24
347,1,patrol,swarm,-12.66,-4.74,14.68
347,2,chase,swarm,0.27,-5.11,2.06
347,3,advance,bruiser,9.90,-6.26,8.21
347,4,stalk,pouncer,5.97,-8.83,6.25
348,1,patrol,swarm,-12.66,-4.74,14.68
348,2,chase,swarm,0.30,-5.12,2.04
348,3,advance,bruiser,9.89,-6.26,8.20
348,4,stalk,pouncer,5.99,-8.82,6.25
349,1,patrol,swarm,-12.84,-4.70,14.86
349,2,chase,swarm,1.40,-5.13,1.28
349,3,advance,bruiser,9.48,-6.14,7.78
349,4,stalk,pouncer,6.52,-8.41,6.31
350,1,patrol,swarm,-12.85,-4.70,14.86
350,2,windup,swarm,1.40,-5.13,1.28
350,3,advance,bruiser,9.47,-6.14,7.77
350,4,stalk,pouncer,6.54,-8.39,6.31
351,1,patrol,swarm,-12.86,-4.69,14.88
351,2,windup,swarm,1.40,-5.13,1.28
351,3,advance,bruiser,9.43,-6.13,7.73
351,4,stalk,pouncer,6.58,-8.35,6.32
352,1,patrol,swarm,-12.86,-4.68,14.88
352,2,windup,swarm,1.40,-5.13,1.28
352,3,advance,bruiser,9.42,-6.12,7.72
352,4,stalk,pouncer,6.59,-8.34,6.32
353,1,patrol,swarm,-12.87,-4.67,14.89
353,2,windup,swarm,1.40,-5.13,1.28
353,3,advance,bruiser,9.38,-6.11,7.68
353,4,stalk,pouncer,6.63,-8.30,6.32
354,1,patrol,swarm,-12.88,-4.67,14.89
354,2,windup,swarm,1.40,-5.13,1.28
354,3,advance,bruiser,9.38,-6.11,7.67
354,4,stalk,pouncer,6.64,-8.29,6.32
355,1,patrol,swarm,-12.89,-4.65,14.91
355,2,windup,swarm,1.40,-5.13,1.28
355,3,advance,bruiser,9.33,-6.10,7.62
355,4,stalk,pouncer,6.70,-8.23,6.32
356,1,patrol,swarm,-12.90,-4.65,14.91
356,2,windup,swarm,1.40,-5.13,1.28
356,3,advance,bruiser,9.32,-6.09,7.61
356,4,stalk,pouncer,6.71,-8.22,6.32
357,1,patrol,swarm,-12.91,-4.63,14.92
357,2,windup,swarm,1.40,-5.13,1.28
357,3,advance,bruiser,9.27,-6.08,7.56
357,4,stalk,pouncer,6.76,-8.16,6.33
358,1,patrol,swarm,-12.91,-4.63,14.93
358,2,windup,swarm,1.40,-5.13,1.28
358,3,advance,bruiser,9.26,-6.08,7.55
358,4,stalk,pouncer,6.77,-8.15,6.33
359,1,patrol,swarm,-13.02,-4.52,15.03
359,2,windup,swarm,1.40,-5.13,1.28
359,3,advance,bruiser,8.94,-5.99,7.22
359,4,stalk,pouncer,7.13,-7.76,6.36
360,1,patrol,swarm,-13.02,-4.52,15.03
360,2,strike,swarm,1.40,-5.13,1.28
360,3,advance,bruiser,8.93,-5.98,7.21
360,4,stalk,pouncer,7.14,-7.75,6.36
361,1,patrol,swarm,-13.04,-4.50,15.04
361,2,strike,swarm,1.48,-4.98,1.11
361,3,advance,bruiser,8.89,-5.97,7.16
361,4,stalk,pouncer,7.19,-7.69,6.36
362,1,patrol,swarm,-13.04,-4.50,15.05
362,2,strike,swarm,1.50,-4.95,1.07
362,3,advance,bruiser,8.88,-5.97,7.15
362,4,stalk,pouncer,7.20,-7.67,6.36
363,1,patrol,swarm,-13.06,-4.48,15.06
363,2,strike,swarm,1.59,-4.78,0.88
363,3,advance,bruiser,8.82,-5.95,7.10
363,4,stalk,pouncer,7.25,-7.60,6.37
364,1,patrol,swarm,-13.06,-4.48,15.07
364,2,strike,swarm,1.61,-4.74,0.84
364,3,advance,bruiser,8.81,-5.95,7.08
364,4,stalk,pouncer,7.26,-7.59,6.37
365,1,patrol,swarm,-13.08,-4.46,15.09
365,2,strike,swarm,1.70,-4.56,0.63
365,3,advance,bruiser,8.75,-5.93,7.03
365,4,stalk,pouncer,7.31,-7.51,6.37
366,1,patrol,swarm,-13.08,-4.46,15.09
366,2,strike,swarm,1.73,-4.52,0.58
366,3,advance,bruiser,8.74,-5.93,7.01
366,4,stalk,pouncer,7.33,-7.50,6.37
367,1,patrol,swarm,-13.10,-4.44,15.11
367,2,strike,swarm,1.82,-4.35,0.39
367,3,advance,bruiser,8.69,-5.91,6.96
367,4,stalk,pouncer,7.37,-7.42,6.37
368,1,patrol,swarm,-13.10,-4.44,15.11
368,2,strike,swarm,1.84,-4.31,0.35
368,3,advance,bruiser,8.68,-5.91,6.94
368,4,stalk,pouncer,7.39,-7.41,6.37
369,1,patrol,swarm,-13.12,-4.42,15.12
369,2,strike,swarm,1.93,-4.14,0.16
369,3,advance,bruiser,8.63,-5.90,6.89
369,4,stalk,pouncer,7.43,-7.34,6.38
370,1,patrol,swarm,-13.12,-4.41,15.13
370,2,strike,swarm,1.95,-4.10,0.12
370,3,advance,bruiser,8.61,-5.89,6.88
370,4,stalk,pouncer,7.44,-7.32,6.38
371,1,patrol,swarm,-13.14,-4.40,15.14
371,2,strike,swarm,2.02,-3.96,0.04
371,3,advance,bruiser,8.57,-5.88,6.84
371,4,stalk,pouncer,7.48,-7.26,6.38
372,1,patrol,swarm,-13.14,-4.40,15.14
372,2,recover,swarm,2.04,-3.93,0.08
372,3,advance,bruiser,8.56,-5.88,6.82
372,4,stalk,pouncer,7.49,-7.25,6.38
373,1,patrol,swarm,-13.15,-4.38,15.16
373,2,recover,swarm,2.04,-3.93,0.08
373,3,advance,bruiser,8.51,-5.86,6.77
373,4,stalk,pouncer,7.53,-7.18,6.38
374,1,patrol,swarm,-13.16,-4.38,15.16
374,2,recover,swarm,2.04,-3.93,0.08
374,3,advance,bruiser,8.50,-5.86,6.76
374,4,stalk,pouncer,7.54,-7.16,6.38
375,1,patrol,swarm,-13.17,-4.36,15.18
375,2,recover,swarm,2.04,-3.93,0.08
375,3,advance,bruiser,8.45,-5.84,6.71
375,4,stalk,pouncer,7.59,-7.09,6.38
376,1,patrol,swarm,-13.18,-4.36,15.18
376,2,recover,swarm,2.04,-3.93,0.08
376,3,advance,bruiser,8.43,-5.84,6.69
376,4,stalk,pouncer,7.60,-7.07,6.38
377,1,patrol,swarm,-13.21,-4.33,15.21
377,2,recover,swarm,2.04,-3.93,0.08
377,3,advance,bruiser,8.35,-5.82,6.60
377,4,stalk,pouncer,7.67,-6.95,6.39
378,1,patrol,swarm,-13.21,-4.33,15.21
378,2,recover,swarm,2.04,-3.93,0.08
378,3,advance,bruiser,8.34,-5.81,6.59
378,4,stalk,pouncer,7.68,-6.93,6.39
379,1,patrol,swarm,-13.23,-4.31,15.23
379,2,recover,swarm,2.04,-3.93,0.08
379,3,advance,bruiser,8.28,-5.79,6.53
379,4,stalk,pouncer,7.72,-6.84,6.39
380,1,patrol,swarm,-13.23,-4.30,15.24
380,2,recover,swarm,2.04,-3.93,0.08
380,3,advance,bruiser,8.27,-5.79,6.52
380,4,stalk,pouncer,7.73,-6.82,6.39
381,1,patrol,swarm,-13.25,-4.28,15.25
381,2,recover,swarm,2.04,-3.93,0.08
381,3,advance,bruiser,8.22,-5.76,6.46
381,4,stalk,pouncer,7.78,-6.74,6.39
382,1,patrol,swarm,-13.25,-4.28,15.26
382,2,recover,swarm,2.04,-3.93,0.08
382,3,advance,bruiser,8.21,-5.75,6.45
382,4,stalk,pouncer,7.78,-6.72,6.39
383,1,patrol,swarm,-13.27,-4.26,15.27
383,2,recover,swarm,2.04,-3.93,0.08
383,3,advance,bruiser,8.16,-5.71,6.40
383,4,stalk,pouncer,7.83,-6.64,6.40
384,1,patrol,swarm,-13.27,-4.26,15.28
384,2,recover,swarm,2.04,-3.93,0.08
384,3,advance,bruiser,8.16,-5.70,6.39
384,4,stalk,pouncer,7.84,-6.63,6.40
385,1,patrol,swarm,-13.29,-4.24,15.29
385,2,recover,swarm,2.04,-3.93,0.08
385,3,advance,bruiser,8.12,-5.65,6.34
385,4,stalk,pouncer,7.90,-6.55,6.42
386,1,patrol,swarm,-13.30,-4.24,15.30
386,2,recover,swarm,2.04,-3.93,0.08
386,3,advance,bruiser,8.11,-5.65,6.33
386,4,stalk,pouncer,7.91,-6.54,6.43
387,1,patrol,swarm,-13.31,-4.22,15.31
387,2,recover,swarm,2.04,-3.93,0.08
387,3,advance,bruiser,8.08,-5.61,6.29
387,4,stalk,pouncer,7.98,-6.49,6.47
388,1,patrol,swarm,-13.31,-4.22,15.31
388,2,recover,swarm,2.04,-3.93,0.08
388,3,advance,bruiser,8.07,-5.60,6.28
388,4,stalk,pouncer,7.99,-6.49,6.49
389,1,patrol,swarm,-13.33,-4.20,15.33
389,2,recover,swarm,2.04,-3.93,0.08
389,3,advance,bruiser,8.04,-5.55,6.23
389,4,stalk,pouncer,8.08,-6.46,6.56
390,1,patrol,swarm,-13.33,-4.20,15.33
390,2,recover,swarm,2.04,-3.93,0.08
390,3,advance,bruiser,8.03,-5.55,6.22
390,4,stalk,pouncer,8.10,-6.45,6.57
391,1,patrol,swarm,-13.35,-4.18,15.35
391,2,recover,swarm,2.04,-3.93,0.08
391,3,advance,bruiser,7.99,-5.51,6.18
391,4,stalk,pouncer,8.17,-6.43,6.63
392,1,patrol,swarm,-13.35,-4.18,15.35
392,2,recover,swarm,2.04,-3.93,0.08
392,3,advance,bruiser,7.99,-5.50,6.17
392,4,stalk,pouncer,8.18,-6.42,6.64
393,1,patrol,swarm,-13.36,-4.17,15.36
393,2,recover,swarm,2.04,-3.93,0.08
393,3,advance,bruiser,7.95,-5.48,6.13
393,4,stalk,pouncer,8.24,-6.39,6.69
394,1,patrol,swarm,-13.37,-4.16,15.37
394,2,recover,swarm,2.04,-3.93,0.08
394,3,advance,bruiser,7.94,-5.47,6.12
394,4,stalk,pouncer,8.26,-6.38,6.70
395,1,patrol,swarm,-13.38,-4.15,15.38
395,2,recover,swarm,2.04,-3.93,0.08
395,3,advance,bruiser,7.91,-5.44,6.08
395,4,stalk,pouncer,8.32,-6.35,6.75
396,1,patrol,swarm,-13.38,-4.15,15.38
396,2,recover,swarm,2.04,-3.93,0.08
396,3,advance,bruiser,7.90,-5.44,6.07
396,4,stalk,pouncer,8.34,-6.33,6.76
397,1,patrol,swarm,-13.51,-4.02,15.51
397,2,recover,swarm,2.04,-3.93,0.08
397,3,advance,bruiser,7.54,-5.21,5.67
397,4,stalk,pouncer,8.89,-5.94,7.15
398,1,patrol,swarm,-13.51,-4.02,15.51
398,2,chase,swarm,2.04,-3.93,0.08
398,3,advance,bruiser,7.53,-5.21,5.66
398,4,stalk,pouncer,8.89,-5.92,7.15
399,1,patrol,swarm,-13.52,-4.00,15.52
399,2,windup,swarm,2.04,-3.93,0.08
399,3,advance,bruiser,7.48,-5.20,5.61
399,4,stalk,pouncer,8.86,-6.00,7.14
400,1,patrol,swarm,-13.53,-4.00,15.53
400,2,windup,swarm,2.04,-3.93,0.08
400,3,advance,bruiser,7.46,-5.20,5.59
400,4,stalk,pouncer,8.85,-6.02,7.14
401,1,patrol,swarm,-13.54,-3.99,15.54
401,2,windup,swarm,2.04,-3.93,0.08
401,3,advance,bruiser,7.42,-5.19,5.55
401,4,stalk,pouncer,8.83,-6.08,7.14
402,1,patrol,swarm,-13.54,-3.98,15.54
402,2,windup,swarm,2.04,-3.93,0.08
402,3,advance,bruiser,7.41,-5.18,5.54
402,4,stalk,pouncer,8.82,-6.10,7.13
403,1,patrol,swarm,-13.56,-3.96,15.56
403,2,windup,swarm,2.04,-3.93,0.08
403,3,advance,bruiser,7.35,-5.17,5.48
403,4,stalk,pouncer,8.78,-6.19,7.13
404,1,patrol,swarm,-13.56,-3.96,15.56
404,2,windup,swarm,2.04,-3.93,0.08
404,3,advance,bruiser,7.34,-5.17,5.46
404,4,stalk,pouncer,8.77,-6.21,7.12
405,1,patrol,swarm,-13.58,-3.94,15.47
405,2,windup,swarm,2.04,-3.93,0.16
405,3,advance,bruiser,7.27,-5.15,5.53
405,4,stalk,pouncer,8.73,-6.31,7.25
406,1,patrol,swarm,-13.59,-3.94,15.45
406,2,windup,swarm,2.04,-3.93,0.18
406,3,advance,bruiser,7.26,-5.15,5.54
406,4,stalk,pouncer,8.72,-6.32,7.28
407,1,patrol,swarm,-13.60,-3.93,15.40
407,2,windup,swarm,2.04,-3.93,0.25
407,3,advance,bruiser,7.22,-5.14,5.58
407,4,stalk,pouncer,8.69,-6.37,7.34
408,1,patrol,swarm,-13.60,-3.92,15.39
408,2,windup,swarm,2.04,-3.93,0.28
408,3,advance,bruiser,7.21,-5.14,5.59
408,4,stalk,pouncer,8.68,-6.39,7.36
409,1,patrol,swarm,-13.61,-3.91,15.34
409,2,windup,swarm,2.04,-3.93,0.35
409,3,advance,bruiser,7.18,-5.13,5.62
409,4,stalk,pouncer,8.66,-6.43,7.42
410,1,patrol,swarm,-13.61,-3.91,15.33
410,2,windup,swarm,2.04,-3.93,0.37
410,3,advance,bruiser,7.17,-5.13,5.63
410,4,stalk,pouncer,8.65,-6.45,7.44
411,1,patrol,swarm,-13.63,-3.90,15.26
411,2,windup,swarm,2.04,-3.93,0.48
411,3,advance,bruiser,7.12,-5.12,5.68
411,4,stalk,pouncer,8.61,-6.52,7.54
412,1,patrol,swarm,-13.63,-3.89,15.25
412,2,windup,swarm,2.04,-3.93,0.50
412,3,advance,bruiser,7.11,-5.11,5.69
412,4,stalk,pouncer,8.60,-6.53,7.56
413,1,patrol,swarm,-13.65,-3.88,15.17
413,2,windup,swarm,2.04,-3.93,0.63
413,3,advance,bruiser,7.06,-5.10,5.75
413,4,stalk,pouncer,8.55,-6.61,7.66
414,1,patrol,swarm,-13.65,-3.87,15.15
414,2,strike,swarm,2.04,-3.93,0.66
414,3,advance,bruiser,7.05,-5.09,5.76
414,4,stalk,pouncer,8.54,-6.63,7.69
415,1,patrol,swarm,-13.66,-3.86,15.08
415,2,strike,swarm,1.90,-3.84,0.60
415,3,advance,bruiser,7.00,-5.08,5.81
415,4,stalk,pouncer,8.50,-6.69,7.77
416,1,patrol,swarm,-13.66,-3.86,15.07
416,2,strike,swarm,1.88,-3.82,0.59
416,3,advance,bruiser,6.99,-5.08,5.82
416,4,stalk,pouncer,8.49,-6.70,7.79
417,1,patrol,swarm,-13.70,-3.82,14.91
417,2,strike,swarm,1.53,-3.57,0.43
417,3,advance,bruiser,6.88,-5.04,5.94
417,4,stalk,pouncer,8.37,-6.85,8.00
418,1,patrol,swarm,-13.70,-3.82,14.89
418,2,strike,swarm,1.50,-3.55,0.42
418,3,advance,bruiser,6.87,-5.04,5.95
418,4,stalk,pouncer,8.36,-6.86,8.02
419,1,patrol,swarm,-13.73,-3.79,14.73
419,2,strike,swarm,1.14,-3.31,0.27
419,3,advance,bruiser,6.75,-5.00,6.08
419,4,stalk,pouncer,8.23,-7.00,8.24
420,1,patrol,swarm,-13.74,-3.78,14.71
420,2,strike,swarm,1.09,-3.27,0.25
420,3,advance,bruiser,6.73,-5.00,6.10
420,4,stalk,pouncer,8.21,-7.02,8.27
421,1,patrol,swarm,-13.76,-3.76,14.60
421,2,strike,swarm,0.87,-3.12,0.17
421,3,advance,bruiser,6.66,-4.97,6.18
421,4,stalk,pouncer,8.12,-7.11,8.40
422,1,patrol,swarm,-13.76,-3.75,14.58
422,2,recover,swarm,0.82,-3.08,0.16
422,3,advance,bruiser,6.65,-4.97,6.20
422,4,stalk,pouncer,8.10,-7.13,8.43
423,1,patrol,swarm,-13.78,-3.74,14.50
423,2,recover,swarm,0.82,-3.08,0.27
423,3,advance,bruiser,6.59,-4.95,6.26
423,4,stalk,pouncer,8.03,-7.19,8.53
424,1,patrol,swarm,-13.79,-3.73,14.48
424,2,recover,swarm,0.82,-3.08,0.31
424,3,advance,bruiser,6.57,-4.94,6.28
424,4,stalk,pouncer,8.01,-7.21,8.56
425,1,patrol,swarm,-13.80,-3.72,14.42
425,2,recover,swarm,0.82,-3.08,0.42
425,3,advance,bruiser,6.53,-4.92,6.33
425,4,stalk,pouncer,7.95,-7.26,8.65
426,1,patrol,swarm,-13.80,-3.73,14.39
426,2,recover,swarm,0.82,-3.08,0.45
426,3,advance,bruiser,6.51,-4.92,6.35
426,4,stalk,pouncer,7.94,-7.28,8.67
427,1,patrol,swarm,-13.81,-4.02,13.81
427,2,recover,swarm,0.82,-3.08,1.37
427,3,advance,bruiser,6.13,-4.76,6.81
427,4,stalk,pouncer,7.37,-7.63,9.32
428,1,patrol,swarm,-13.81,-4.03,13.79
428,2,recover,swarm,0.82,-3.08,1.40
428,3,advance,bruiser,6.12,-4.75,6.82
428,4,stalk,pouncer,7.36,-7.64,9.34
429,1,patrol,swarm,-13.82,-4.07,13.73
429,2,recover,swarm,0.82,-3.08,1.52
429,3,advance,bruiser,6.07,-4.73,6.88
429,4,stalk,pouncer,7.28,-7.68,9.43
430,1,patrol,swarm,-13.82,-4.08,13.71
430,2,recover,swarm,0.82,-3.08,1.55
430,3,advance,bruiser,6.06,-4.72,6.89
430,4,stalk,pouncer,7.26,-7.69,9.45
431,1,patrol,swarm,-13.82,-4.11,13.65
431,2,recover,swarm,0.82,-3.08,1.65
431,3,advance,bruiser,6.02,-4.71,6.95
431,4,stalk,pouncer,7.20,-7.72,9.52
432,1,patrol,swarm,-13.82,-4.12,13.64
432,2,recover,swarm,0.82,-3.08,1.67
432,3,advance,bruiser,6.01,-4.70,6.96
432,4,stalk,pouncer,7.18,-7.73,9.54
433,1,patrol,swarm,-13.82,-4.15,13.59
433,2,recover,swarm,0.82,-3.08,1.76
433,3,advance,bruiser,5.97,-4.69,7.00
433,4,stalk,pouncer,7.13,-7.76,9.60
434,1,patrol,swarm,-13.82,-4.15,13.57
434,2,recover,swarm,0.82,-3.08,1.79
434,3,advance,bruiser,5.96,-4.68,7.01
434,4,crouch,pouncer,7.11,-7.76,9.61
435,1,patrol,swarm,-13.82,-4.18,13.52
435,2,recover,swarm,0.82,-3.08,1.88
435,3,advance,bruiser,5.92,-4.66,7.06
435,4,crouch,pouncer,7.11,-7.76,9.71
436,1,patrol,swarm,-13.82,-4.19,13.51
436,2,recover,swarm,0.82,-3.08,1.90
436,3,advance,bruiser,5.91,-4.66,7.07
436,4,crouch,pouncer,7.11,-7.76,9.73
437,1,patrol,swarm,-13.83,-4.30,13.32
437,2,recover,swarm,0.82,-3.08,2.26
437,3,advance,bruiser,5.77,-4.59,7.26
437,4,crouch,pouncer,7.11,-7.76,10.09
438,1,patrol,swarm,-13.83,-4.31,13.31
438,2,recover,swarm,0.82,-3.08,2.28
438,3,advance,bruiser,5.76,-4.59,7.27
438,4,crouch,pouncer,7.11,-7.76,10.11
439,1,patrol,swarm,-13.83,-4.34,13.26
439,2,recover,swarm,0.82,-3.08,2.37
439,3,advance,bruiser,5.72,-4.57,7.31
439,4,crouch,pouncer,7.11,-7.76,10.20
440,1,patrol,swarm,-13.83,-4.34,13.25
440,2,recover,swarm,0.82,-3.08,2.40
440,3,advance,bruiser,5.71,-4.57,7.33
440,4,crouch,pouncer,7.11,-7.76,10.23
441,1,patrol,swarm,-13.83,-4.38,13.20
441,2,recover,swarm,0.82,-3.08,2.51
441,3,advance,bruiser,5.67,-4.54,7.38
441,4,crouch,pouncer,7.11,-7.76,10.33
442,1,patrol,swarm,-13.83,-4.39,13.18
442,2,recover,swarm,0.82,-3.08,2.54
442,3,advance,bruiser,5.66,-4.54,7.40
442,4,crouch,pouncer,7.11,-7.76,10.36
443,1,patrol,swarm,-13.83,-4.42,13.12
443,2,recover,swarm,0.82,-3.08,2.66
443,3,advance,bruiser,5.61,-4.51,7.46
443,4,crouch,pouncer,7.11,-7.76,10.49
444,1,patrol,swarm,-13.83,-4.43,13.11
444,2,recover,swarm,0.82,-3.08,2.69
444,3,advance,bruiser,5.59,-4.51,7.48
444,4,crouch,pouncer,7.11,-7.76,10.52
445,1,patrol,swarm,-13.83,-4.47,13.05
445,2,recover,swarm,0.82,-3.08,2.81
445,3,advance,bruiser,5.54,-4.48,7.54
445,4,crouch,pouncer,7.11,-7.76,10.64
446,1,patrol,swarm,-13.83,-4.48,13.04
446,2,chase,swarm,0.82,-3.08,2.84
446,3,advance,bruiser,5.53,-4.48,7.55
446,4,crouch,pouncer,7.11,-7.76,10.67
447,1,patrol,swarm,-13.84,-4.50,13.00
447,2,chase,swarm,0.73,-3.09,2.86
447,3,advance,bruiser,5.50,-4.46,7.60
447,4,crouch,pouncer,7.11,-7.76,10.75
448,1,patrol,swarm,-13.84,-4.51,12.99
448,2,chase,swarm,0.69,-3.09,2.86
448,3,advance,bruiser,5.49,-4.46,7.61
448,4,crouch,pouncer,7.11,-7.76,10.78
449,1,patrol,swarm,-13.84,-4.54,12.94
449,2,chase,swarm,0.58,-3.09,2.88
449,3,advance,bruiser,5.45,-4.44,7.66
449,4,crouch,pouncer,7.11,-7.76,10.88
450,1,patrol,swarm,-13.84,-4.55,12.93
450,2,chase,swarm,0.55,-3.09,2.89
450,3,advance,bruiser,5.44,-4.43,7.68
450,4,crouch,pouncer,7.11,-7.76,10.91
451,1,patrol,swarm,-13.84,-4.58,12.89
451,2,chase,swarm,0.44,-3.09,2.91
451,3,advance,bruiser,5.40,-4.41,7.72
451,4,crouch,pouncer,7.11,-7.76,11.00
452,1,patrol,swarm,-13.84,-4.59,12.88
452,2,chase,swarm,0.41,-3.09,2.92
452,3,advance,bruiser,5.39,-4.41,7.74
452,4,crouch,pouncer,7.11,-7.76,11.02
453,1,patrol,swarm,-13.84,-4.62,12.84
453,2,chase,swarm,0.28,-3.09,2.94
453,3,advance,bruiser,5.35,-4.38,7.80
453,4,crouch,pouncer,7.11,-7.76,11.13
454,1,patrol,swarm,-13.84,-4.63,12.82
454,2,chase,swarm,0.25,-3.09,2.95
454,3,advance,bruiser,5.34,-4.38,7.81
454,4,crouch,pouncer,7.11,-7.76,11.16
455,1,patrol,swarm,-13.84,-4.65,12.79
455,2,chase,swarm,0.16,-3.08,2.97
455,3,advance,bruiser,5.31,-4.36,7.85
455,4,crouch,pouncer,7.11,-7.76,11.24
456,1,patrol,swarm,-13.84,-4.66,12.78
456,2,chase,swarm,0.13,-3.08,2.97
456,3,advance,bruiser,5.29,-4.36,7.87
456,4,crouch,pouncer,7.11,-7.76,11.27
457,1,patrol,swarm,-13.84,-4.69,12.74
457,2,chase,swarm,0.00,-3.08,3.00
457,3,advance,bruiser,5.25,-4.33,7.92
457,4,crouch,pouncer,7.11,-7.76,11.37
458,1,patrol,swarm,-13.84,-4.70,12.73
458,2,chase,swarm,-0.03,-3.07,3.00
458,3,advance,bruiser,5.24,-4.33,7.94
458,4,pounce,pouncer,7.11,-7.76,11.40
459,1,patrol,swarm,-13.85,-4.73,12.69
459,2,chase,swarm,-0.14,-3.06,3.03
459,3,advance,bruiser,5.20,-4.31,7.99
459,4,pounce,pouncer,6.94,-7.63,11.28
460,1,patrol,swarm,-13.85,-4.74,12.68
460,2,chase,swarm,-0.16,-3.06,3.03
460,3,advance,bruiser,5.19,-4.30,8.00
460,4,pounce,pouncer,6.90,-7.59,11.24
461,1,patrol,swarm,-13.85,-4.77,12.65
461,2,chase,swarm,-0.27,-3.05,3.05
461,3,advance,bruiser,5.16,-4.28,8.05
461,4,pounce,pouncer,6.72,-7.45,11.11
462,1,patrol,swarm,-13.85,-4.77,12.64
462,2,chase,swarm,-0.30,-3.04,3.06
462,3,advance,bruiser,5.15,-4.28,8.06
462,4,pounce,pouncer,6.68,-7.41,11.08
463,1,patrol,swarm,-13.85,-4.80,12.60
463,2,chase,swarm,-0.42,-3.02,3.08
463,3,advance,bruiser,5.11,-4.26,8.12
463,4,pounce,pouncer,6.49,-7.26,10.94
464,1,patrol,swarm,-13.85,-4.81,12.59
464,2,chase,swarm,-0.45,-3.02,3.08
464,3,advance,bruiser,5.10,-4.25,8.13
464,4,pounce,pouncer,6.44,-7.22,10.90
465,1,patrol,swarm,-13.85,-4.83,12.57
465,2,chase,swarm,-0.53,-3.00,3.09
465,3,advance,bruiser,5.07,-4.24,8.17
465,4,pounce,pouncer,6.31,-7.12,10.80
466,1,patrol,swarm,-13.85,-4.84,12.56
466,2,chase,swarm,-0.56,-3.00,3.10
466,3,advance,bruiser,5.06,-4.23,8.18
466,4,pounce,pouncer,6.26,-7.08,10.77
467,1,patrol,swarm,-13.85,-4.86,12.53
467,2,chase,swarm,-0.65,-2.97,3.11
467,3,advance,bruiser,5.03,-4.21,8.22
467,4,pounce,pouncer,6.11,-6.96,10.66
468,1,patrol,swarm,-13.85,-4.87,12.52
468,2,chase,swarm,-0.68,-2.97,3.11
468,3,advance,bruiser,5.02,-4.21,8.24
468,4,pounce,pouncer,6.06,-6.92,10.62
469,1,patrol,swarm,-13.85,-4.90,12.50
469,2,chase,swarm,-0.77,-2.94,3.12
469,3,advance,bruiser,4.98,-4.19,8.28
469,4,pounce,pouncer,5.91,-6.80,10.51
470,1,patrol,swarm,-13.85,-4.91,12.49
470,2,chase,swarm,-0.80,-2.93,3.13
470,3,advance,bruiser,4.97,-4.18,8.29
470,4,pounce,pouncer,5.86,-6.76,10.47
471,1,patrol,swarm,-13.86,-4.94,12.45
471,2,chase,swarm,-0.93,-2.89,3.14
471,3,advance,bruiser,4.93,-4.16,8.36
471,4,pounce,pouncer,5.64,-6.59,10.31
472,1,patrol,swarm,-13.86,-4.95,12.44
472,2,chase,swarm,-0.96,-2.88,3.14
472,3,advance,bruiser,4.92,-4.15,8.37
472,4,pounce,pouncer,5.59,-6.55,10.28
473,1,patrol,swarm,-13.86,-4.97,12.42
473,2,chase,swarm,-1.03,-2.85,3.14
473,3,advance,bruiser,4.89,-4.14,8.41
473,4,pounce,pouncer,5.47,-6.45,10.18
474,1,patrol,swarm,-13.86,-4.97,12.42
474,2,chase,swarm,-1.05,-2.84,3.14
