frame,enemy,state,archetype,x,z,dist
1196,4,recover,pouncer,-11.94,10.94,4.20
1197,1,recover,swarm,-15.14,11.97,0.86
1197,2,windup,swarm,-16.13,12.72,0.73
1197,3,advance,bruiser,-12.95,9.53,3.93
1197,4,recover,pouncer,-11.94,10.94,4.20
1198,1,chase,swarm,-15.14,11.97,0.86
1198,2,windup,swarm,-16.13,12.72,0.73
1198,3,advance,bruiser,-12.95,9.53,3.92
1198,4,recover,pouncer,-11.94,10.94,4.20
1199,1,windup,swarm,-15.14,11.97,0.86
1199,2,windup,swarm,-16.13,12.72,0.73
1199,3,advance,bruiser,-12.99,9.57,3.87
1199,4,recover,pouncer,-11.94,10.94,4.20
1200,1,windup,swarm,-15.14,11.97,0.86
1200,2,strike,swarm,-16.13,12.72,0.73
1200,3,advance,bruiser,-13.00,9.57,3.86
1200,4,recover,pouncer,-11.94,10.94,4.20
1201,1,windup,swarm,-15.14,11.97,0.86
1201,2,strike,swarm,-16.12,12.55,0.56
1201,3,advance,bruiser,-13.04,9.60,3.81
1201,4,recover,pouncer,-11.94,10.94,4.20
1202,1,windup,swarm,-15.14,11.97,0.86
1202,2,strike,swarm,-16.12,12.51,0.52
1202,3,advance,bruiser,-13.05,9.61,3.80
1202,4,recover,pouncer,-11.94,10.94,4.20
1203,1,windup,swarm,-15.14,11.97,0.86
1203,2,strike,swarm,-16.16,12.31,0.35
1203,3,advance,bruiser,-13.09,9.65,3.74
1203,4,recover,pouncer,-11.94,10.94,4.20
1204,1,windup,swarm,-15.14,11.97,0.86
1204,2,strike,swarm,-16.17,12.26,0.31
1204,3,advance,bruiser,-13.11,9.66,3.73
1204,4,recover,pouncer,-11.94,10.94,4.20
1205,1,windup,swarm,-15.14,11.97,0.86
1205,2,strike,swarm,-16.30,11.83,0.35
1205,3,advance,bruiser,-13.21,9.74,3.60
1205,4,recover,pouncer,-11.94,10.94,4.20
1206,1,windup,swarm,-15.14,11.97,0.86
1206,2,strike,swarm,-16.31,11.79,0.37
1206,3,advance,bruiser,-13.21,9.74,3.59
1206,4,recover,pouncer,-11.94,10.94,4.20
1207,1,windup,swarm,-15.14,11.97,0.86
1207,2,strike,swarm,-16.32,11.63,0.48
1207,3,advance,bruiser,-13.25,9.77,3.54
1207,4,recover,pouncer,-11.94,10.94,4.20
1208,1,windup,swarm,-15.14,11.97,0.86
1208,2,strike,swarm,-16.32,11.60,0.51
1208,3,advance,bruiser,-13.26,9.78,3.53
1208,4,recover,pouncer,-11.94,10.94,4.20
1209,1,windup,swarm,-15.14,11.97,0.86
1209,2,strike,swarm,-16.31,11.43,0.65
1209,3,advance,bruiser,-13.29,9.81,3.48
1209,4,recover,pouncer,-11.94,10.94,4.20
1210,1,strike,swarm,-15.14,11.97,0.86
1210,2,recover,swarm,-16.30,11.39,0.68
1210,3,advance,bruiser,-13.30,9.82,3.47
1210,4,recover,pouncer,-11.94,10.94,4.20
1211,1,strike,swarm,-15.30,11.98,0.70
1211,2,recover,swarm,-16.30,11.39,0.68
1211,3,advance,bruiser,-13.34,9.84,3.43
1211,4,recover,pouncer,-11.94,10.94,4.20
1212,1,strike,swarm,-15.35,11.99,0.65
1212,2,recover,swarm,-16.30,11.39,0.68
1212,3,advance,bruiser,-13.35,9.85,3.41
1212,4,recover,pouncer,-11.94,10.94,4.20
1213,1,strike,swarm,-15.58,12.06,0.42
1213,2,recover,swarm,-16.30,11.39,0.68
1213,3,advance,bruiser,-13.40,9.90,3.34
1213,4,recover,pouncer,-11.94,10.94,4.20
1214,1,strike,swarm,-15.61,12.09,0.40
1214,2,recover,swarm,-16.30,11.39,0.68
1214,3,advance,bruiser,-13.41,9.90,3.33
1214,4,recover,pouncer,-11.94,10.94,4.20
1215,1,strike,swarm,-15.78,12.23,0.32
1215,2,recover,swarm,-16.30,11.39,0.68
1215,3,advance,bruiser,-13.46,9.94,3.27
1215,4,recover,pouncer,-11.94,10.94,4.20
1216,1,strike,swarm,-15.80,12.25,0.32
1216,2,recover,swarm,-16.30,11.39,0.68
1216,3,advance,bruiser,-13.47,9.95,3.26
1216,4,recover,pouncer,-11.94,10.94,4.20
1217,1,strike,swarm,-15.91,12.34,0.35
1217,2,recover,swarm,-16.30,11.39,0.68
1217,3,advance,bruiser,-13.50,9.97,3.22
1217,4,recover,pouncer,-11.94,10.94,4.20
1218,1,strike,swarm,-15.94,12.36,0.36
1218,2,recover,swarm,-16.30,11.39,0.68
1218,3,advance,bruiser,-13.50,9.98,3.21
1218,4,recover,pouncer,-11.94,10.94,4.20
1219,1,strike,swarm,-16.06,12.44,0.44
1219,2,recover,swarm,-16.30,11.39,0.68
1219,3,advance,bruiser,-13.54,10.00,3.17
1219,4,recover,pouncer,-11.94,10.94,4.20
1220,1,strike,swarm,-16.10,12.46,0.47
1220,2,recover,swarm,-16.30,11.39,0.68
1220,3,advance,bruiser,-13.55,10.01,3.16
1220,4,recover,pouncer,-11.94,10.94,4.20
1221,1,strike,swarm,-16.35,12.58,0.68
1221,2,recover,swarm,-16.30,11.39,0.68
1221,3,advance,bruiser,-13.61,10.06,3.08
1221,4,recover,pouncer,-11.94,10.94,4.20
1222,1,recover,swarm,-16.39,12.59,0.71
1222,2,recover,swarm,-16.30,11.39,0.68
1222,3,advance,bruiser,-13.62,10.07,3.07
1222,4,recover,pouncer,-11.94,10.94,4.20
1223,1,recover,swarm,-16.39,12.59,0.71
1223,2,recover,swarm,-16.30,11.39,0.68
1223,3,advance,bruiser,-13.67,10.11,3.00
1223,4,recover,pouncer,-11.94,10.94,4.20
1224,1,recover,swarm,-16.39,12.59,0.71
1224,2,recover,swarm,-16.30,11.39,0.68
1224,3,advance,bruiser,-13.68,10.12,2.98
1224,4,recover,pouncer,-11.94,10.94,4.20
1225,1,recover,swarm,-16.39,12.59,0.71
1225,2,recover,swarm,-16.30,11.39,0.68
1225,3,advance,bruiser,-13.73,10.16,2.92
1225,4,recover,pouncer,-11.94,10.94,4.20
1226,1,recover,swarm,-16.39,12.59,0.71
1226,2,recover,swarm,-16.30,11.39,0.68
1226,3,advance,bruiser,-13.74,10.17,2.91
1226,4,recover,pouncer,-11.94,10.94,4.20
1227,1,recover,swarm,-16.39,12.59,0.71
1227,2,recover,swarm,-16.30,11.39,0.68
1227,3,advance,bruiser,-13.81,10.22,2.82
1227,4,recover,pouncer,-11.94,10.94,4.20
1228,1,recover,swarm,-16.39,12.59,0.71
1228,2,recover,swarm,-16.30,11.39,0.68
1228,3,advance,bruiser,-13.82,10.23,2.81
1228,4,stalk,pouncer,-11.94,10.94,4.20
1229,1,recover,swarm,-16.39,12.59,0.71
1229,2,recover,swarm,-16.30,11.39,0.68
1229,3,advance,bruiser,-13.86,10.27,2.75
1229,4,crouch,pouncer,-11.93,10.85,4.23
1230,1,recover,swarm,-16.39,12.59,0.71
1230,2,recover,swarm,-16.30,11.39,0.68
1230,3,advance,bruiser,-13.87,10.28,2.74
1230,4,crouch,pouncer,-11.93,10.85,4.23
1231,1,recover,swarm,-16.39,12.59,0.71
1231,2,recover,swarm,-16.30,11.39,0.68
1231,3,advance,bruiser,-13.91,10.31,2.68
1231,4,crouch,pouncer,-11.93,10.85,4.23
1232,1,recover,swarm,-16.39,12.59,0.71
1232,2,recover,swarm,-16.30,11.39,0.68
1232,3,advance,bruiser,-13.93,10.32,2.67
1232,4,crouch,pouncer,-11.93,10.85,4.23
1233,1,recover,swarm,-16.39,12.59,0.71
1233,2,recover,swarm,-16.30,11.39,0.68
1233,3,advance,bruiser,-13.99,10.37,2.59
1233,4,crouch,pouncer,-11.93,10.85,4.23
1234,1,recover,swarm,-16.39,12.59,0.71
1234,2,recover,swarm,-16.30,11.39,0.68
1234,3,advance,bruiser,-14.00,10.38,2.57
1234,4,crouch,pouncer,-11.93,10.85,4.23
1235,1,recover,swarm,-16.39,12.59,0.71
1235,2,recover,swarm,-16.30,11.39,0.68
1235,3,advance,bruiser,-14.04,10.41,2.52
1235,4,crouch,pouncer,-11.93,10.85,4.23
1236,1,recover,swarm,-16.39,12.59,0.71
1236,2,recover,swarm,-16.30,11.39,0.68
1236,3,advance,bruiser,-14.05,10.42,2.51
1236,4,crouch,pouncer,-11.93,10.85,4.23
1237,1,recover,swarm,-16.39,12.59,0.71
1237,2,recover,swarm,-16.30,11.39,0.68
1237,3,advance,bruiser,-14.10,10.46,2.45
1237,4,crouch,pouncer,-11.93,10.85,4.23
1238,1,recover,swarm,-16.39,12.59,0.71
1238,2,recover,swarm,-16.30,11.39,0.68
1238,3,windup,bruiser,-14.10,10.46,2.45
1238,4,crouch,pouncer,-11.93,10.85,4.23
1239,1,recover,swarm,-16.39,12.59,0.71
1239,2,recover,swarm,-16.30,11.39,0.68
1239,3,windup,bruiser,-14.10,10.46,2.45
1239,4,crouch,pouncer,-11.93,10.85,4.23
1240,1,recover,swarm,-16.39,12.59,0.71
1240,2,recover,swarm,-16.30,11.39,0.68
1240,3,windup,bruiser,-14.10,10.46,2.45
1240,4,crouch,pouncer,-11.93,10.85,4.23
1241,1,recover,swarm,-16.39,12.59,0.71
1241,2,recover,swarm,-16.30,11.39,0.68
1241,3,windup,bruiser,-14.10,10.46,2.45
1241,4,crouch,pouncer,-11.93,10.85,4.23
1242,1,recover,swarm,-16.39,12.59,0.71
1242,2,recover,swarm,-16.30,11.39,0.68
1242,3,windup,bruiser,-14.10,10.46,2.45
1242,4,crouch,pouncer,-11.93,10.85,4.23
1243,1,recover,swarm,-16.39,12.59,0.71
1243,2,recover,swarm,-16.30,11.39,0.68
1243,3,windup,bruiser,-14.10,10.46,2.45
1243,4,crouch,pouncer,-11.93,10.85,4.23
1244,1,recover,swarm,-16.39,12.59,0.71
1244,2,recover,swarm,-16.30,11.39,0.68
1244,3,windup,bruiser,-14.10,10.46,2.45
1244,4,crouch,pouncer,-11.93,10.85,4.23
1245,1,recover,swarm,-16.39,12.59,0.71
1245,2,recover,swarm,-16.30,11.39,0.68
1245,3,windup,bruiser,-14.10,10.46,2.45
1245,4,crouch,pouncer,-11.93,10.85,4.23
1246,1,recover,swarm,-16.39,12.59,0.71
1246,2,chase,swarm,-16.30,11.39,0.68
1246,3,windup,bruiser,-14.10,10.46,2.45
1246,4,crouch,pouncer,-11.93,10.85,4.23
1247,1,recover,swarm,-16.39,12.59,0.71
1247,2,windup,swarm,-16.30,11.39,0.68
1247,3,windup,bruiser,-14.10,10.46,2.45
1247,4,crouch,pouncer,-11.93,10.85,4.23
1248,1,recover,swarm,-16.39,12.59,0.71
1248,2,windup,swarm,-16.30,11.39,0.68
1248,3,windup,bruiser,-14.10,10.46,2.45
1248,4,crouch,pouncer,-11.93,10.85,4.23
1249,1,recover,swarm,-16.39,12.59,0.71
1249,2,windup,swarm,-16.30,11.39,0.68
1249,3,windup,bruiser,-14.10,10.46,2.45
1249,4,crouch,pouncer,-11.93,10.85,4.23
1250,1,recover,swarm,-16.39,12.59,0.71
1250,2,windup,swarm,-16.30,11.39,0.68
1250,3,windup,bruiser,-14.10,10.46,2.45
1250,4,crouch,pouncer,-11.93,10.85,4.23
1251,1,recover,swarm,-16.39,12.59,0.71
1251,2,windup,swarm,-16.30,11.39,0.68
1251,3,windup,bruiser,-14.10,10.46,2.45
1251,4,crouch,pouncer,-11.93,10.85,4.23
1252,1,recover,swarm,-16.39,12.59,0.71
1252,2,windup,swarm,-16.30,11.39,0.68
1252,3,windup,bruiser,-14.10,10.46,2.45
1252,4,pounce,pouncer,-11.93,10.85,4.23
1253,1,recover,swarm,-16.39,12.59,0.71
1253,2,windup,swarm,-16.30,11.39,0.68
1253,3,windup,bruiser,-14.10,10.46,2.45
1253,4,pounce,pouncer,-12.27,10.95,3.88
1254,1,recover,swarm,-16.39,12.59,0.71
1254,2,windup,swarm,-16.30,11.39,0.68
1254,3,windup,bruiser,-14.10,10.46,2.45
1254,4,pounce,pouncer,-12.32,10.96,3.83
1255,1,recover,swarm,-16.39,12.59,0.71
1255,2,windup,swarm,-16.30,11.39,0.68
1255,3,windup,bruiser,-14.10,10.46,2.45
1255,4,pounce,pouncer,-12.67,11.06,3.46
1256,1,chase,swarm,-16.39,12.59,0.71
1256,2,windup,swarm,-16.30,11.39,0.68
1256,3,windup,bruiser,-14.10,10.46,2.45
1256,4,pounce,pouncer,-12.71,11.07,3.42
1257,1,windup,swarm,-16.39,12.59,0.71
1257,2,windup,swarm,-16.30,11.39,0.68
1257,3,windup,bruiser,-14.10,10.46,2.45
1257,4,pounce,pouncer,-12.94,11.14,3.18
1258,1,windup,swarm,-16.39,12.59,0.71
1258,2,windup,swarm,-16.30,11.39,0.68
1258,3,windup,bruiser,-14.10,10.46,2.45
1258,4,pounce,pouncer,-12.99,11.15,3.13
1259,1,windup,swarm,-16.39,12.59,0.71
1259,2,windup,swarm,-16.30,11.39,0.68
1259,3,windup,bruiser,-14.10,10.46,2.45
1259,4,pounce,pouncer,-13.23,11.22,2.87
1260,1,windup,swarm,-16.39,12.59,0.71
1260,2,strike,swarm,-16.30,11.39,0.68
1260,3,windup,bruiser,-14.10,10.46,2.45
1260,4,pounce,pouncer,-13.28,11.25,2.83
1261,1,windup,swarm,-16.39,12.59,0.71
1261,2,strike,swarm,-16.23,11.50,0.55
1261,3,windup,bruiser,-14.10,10.46,2.45
1261,4,pounce,pouncer,-13.45,11.36,2.63
1262,1,windup,swarm,-16.39,12.59,0.71
1262,2,strike,swarm,-16.20,11.53,0.51
1262,3,windup,bruiser,-14.10,10.46,2.45
1262,4,pounce,pouncer,-13.49,11.40,2.58
1263,1,windup,swarm,-16.39,12.59,0.71
1263,2,strike,swarm,-16.11,11.61,0.41
1263,3,windup,bruiser,-14.10,10.46,2.45
1263,4,pounce,pouncer,-13.64,11.51,2.42
1264,1,windup,swarm,-16.39,12.59,0.71
1264,2,strike,swarm,-16.08,11.63,0.38
1264,3,windup,bruiser,-14.10,10.46,2.45
1264,4,pounce,pouncer,-13.68,11.53,2.37
1265,1,windup,swarm,-16.39,12.59,0.71
1265,2,strike,swarm,-15.96,11.70,0.31
1265,3,windup,bruiser,-14.10,10.46,2.45
1265,4,pounce,pouncer,-13.85,11.65,2.18
1266,1,windup,swarm,-16.39,12.59,0.71
1266,2,strike,swarm,-15.93,11.71,0.30
1266,3,windup,bruiser,-14.10,10.46,2.45
1266,4,pounce,pouncer,-13.90,11.67,2.13
1267,1,windup,swarm,-16.39,12.59,0.71
1267,2,strike,swarm,-15.78,11.78,0.31
1267,3,windup,bruiser,-14.10,10.46,2.45
1267,4,pounce,pouncer,-14.13,11.77,1.89
1268,1,windup,swarm,-16.39,12.59,0.71
1268,2,strike,swarm,-15.75,11.80,0.32
1268,3,windup,bruiser,-14.10,10.46,2.45
1268,4,pounce,pouncer,-14.17,11.78,1.84
1269,1,windup,swarm,-16.39,12.59,0.71
1269,2,strike,swarm,-15.64,11.86,0.38
1269,3,windup,bruiser,-14.10,10.46,2.45
1269,4,pounce,pouncer,-14.36,11.84,1.65
1270,1,windup,swarm,-16.39,12.59,0.71
1270,2,strike,swarm,-15.61,11.88,0.40
1270,3,windup,bruiser,-14.10,10.46,2.45
1270,4,pounce,pouncer,-14.41,11.85,1.60
1271,1,windup,swarm,-16.39,12.59,0.71
1271,2,strike,swarm,-15.52,11.97,0.48
1271,3,windup,bruiser,-14.10,10.46,2.45
1271,4,pounce,pouncer,-14.59,11.91,1.42
1272,1,windup,swarm,-16.39,12.59,0.71
1272,2,strike,swarm,-15.52,12.00,0.48
1272,3,windup,bruiser,-14.10,10.46,2.45
1272,4,pounce,pouncer,-14.62,11.94,1.38
1273,1,windup,swarm,-16.39,12.59,0.71
1273,2,strike,swarm,-15.51,12.14,0.51
1273,3,windup,bruiser,-14.10,10.46,2.45
1273,4,pounce,pouncer,-14.75,12.10,1.26
1274,1,strike,swarm,-16.39,12.59,0.71
1274,2,strike,swarm,-15.51,12.17,0.51
1274,3,windup,bruiser,-14.10,10.46,2.45
1274,4,recover,pouncer,-14.73,12.14,1.28
1275,1,strike,swarm,-16.41,12.32,0.52
1275,2,strike,swarm,-15.52,12.43,0.65
1275,3,windup,bruiser,-14.10,10.46,2.45
1275,4,recover,pouncer,-14.73,12.14,1.28
1276,1,strike,swarm,-16.41,12.30,0.51
1276,2,recover,swarm,-15.51,12.46,0.67
1276,3,strike,bruiser,-14.10,10.46,2.45
1276,4,recover,pouncer,-14.73,12.14,1.28
1277,1,strike,swarm,-16.44,12.15,0.47
1277,2,recover,swarm,-15.51,12.46,0.67
1277,3,strike,bruiser,-14.19,10.54,2.32
1277,4,recover,pouncer,-14.73,12.14,1.28
1278,1,strike,swarm,-16.44,12.11,0.46
1278,2,recover,swarm,-15.51,12.46,0.67
1278,3,strike,bruiser,-14.22,10.55,2.30
1278,4,recover,pouncer,-14.73,12.14,1.28
1279,1,strike,swarm,-16.45,11.93,0.45
1279,2,recover,swarm,-15.51,12.46,0.67
1279,3,strike,bruiser,-14.33,10.65,2.15
1279,4,recover,pouncer,-14.73,12.14,1.28
1280,1,strike,swarm,-16.44,11.90,0.45
1280,2,recover,swarm,-15.51,12.46,0.67
1280,3,strike,bruiser,-14.35,10.67,2.12
1280,4,recover,pouncer,-14.73,12.14,1.28
1281,1,strike,swarm,-16.42,11.76,0.48
1281,2,recover,swarm,-15.51,12.46,0.67
1281,3,strike,bruiser,-14.45,10.74,2.00
1281,4,recover,pouncer,-14.73,12.14,1.28
1282,1,strike,swarm,-16.40,11.73,0.49
1282,2,recover,swarm,-15.51,12.46,0.67
1282,3,strike,bruiser,-14.47,10.76,1.97
1282,4,recover,pouncer,-14.73,12.14,1.28
1283,1,strike,swarm,-16.36,11.59,0.54
1283,2,recover,swarm,-15.51,12.46,0.67
1283,3,strike,bruiser,-14.56,10.83,1.85
1283,4,recover,pouncer,-14.73,12.14,1.28
1284,1,strike,swarm,-16.35,11.57,0.56
1284,2,recover,swarm,-15.51,12.46,0.67
1284,3,strike,bruiser,-14.58,10.85,1.83
1284,4,recover,pouncer,-14.73,12.14,1.28
1285,1,strike,swarm,-16.27,11.41,0.65
1285,2,recover,swarm,-15.51,12.46,0.67
1285,3,strike,bruiser,-14.69,10.94,1.68
1285,4,recover,pouncer,-14.73,12.14,1.28
1286,1,strike,swarm,-16.26,11.39,0.67
1286,2,recover,swarm,-15.51,12.46,0.67
1286,3,strike,bruiser,-14.71,10.95,1.66
1286,4,recover,pouncer,-14.73,12.14,1.28
1287,1,strike,swarm,-16.17,11.26,0.76
1287,2,recover,swarm,-15.51,12.46,0.67
1287,3,strike,bruiser,-14.82,11.01,1.54
1287,4,recover,pouncer,-14.73,12.14,1.28
1288,1,recover,swarm,-16.16,11.24,0.78
1288,2,recover,swarm,-15.51,12.46,0.67
1288,3,strike,bruiser,-14.84,11.02,1.52
1288,4,recover,pouncer,-14.73,12.14,1.28
1289,1,recover,swarm,-16.16,11.24,0.78
1289,2,recover,swarm,-15.51,12.46,0.67
1289,3,strike,bruiser,-14.99,11.07,1.38
1289,4,recover,pouncer,-14.73,12.14,1.28
1290,1,recover,swarm,-16.16,11.24,0.78
1290,2,recover,swarm,-15.51,12.46,0.67
1290,3,strike,bruiser,-15.01,11.08,1.35
1290,4,recover,pouncer,-14.73,12.14,1.28
1291,1,recover,swarm,-16.16,11.24,0.78
1291,2,recover,swarm,-15.51,12.46,0.67
1291,3,strike,bruiser,-15.21,11.15,1.16
1291,4,recover,pouncer,-14.73,12.14,1.28
1292,1,recover,swarm,-16.16,11.24,0.78
1292,2,recover,swarm,-15.51,12.46,0.67
1292,3,strike,bruiser,-15.23,11.16,1.14
1292,4,recover,pouncer,-14.73,12.14,1.28
1293,1,recover,swarm,-16.16,11.24,0.78
1293,2,recover,swarm,-15.51,12.46,0.67
1293,3,strike,bruiser,-15.32,11.25,1.02
1293,4,recover,pouncer,-14.73,12.14,1.28
1294,1,recover,swarm,-16.16,11.24,0.78
1294,2,recover,swarm,-15.51,12.46,0.67
1294,3,recover,bruiser,-15.33,11.27,0.99
1294,4,recover,pouncer,-14.73,12.14,1.28
1295,1,recover,swarm,-16.16,11.24,0.78
1295,2,recover,swarm,-15.51,12.46,0.67
1295,3,recover,bruiser,-15.33,11.27,0.99
1295,4,recover,pouncer,-14.73,12.14,1.28
1296,1,recover,swarm,-16.16,11.24,0.78
1296,2,recover,swarm,-15.51,12.46,0.67
1296,3,recover,bruiser,-15.33,11.27,0.99
1296,4,recover,pouncer,-14.73,12.14,1.28
1297,1,recover,swarm,-16.16,11.24,0.78
1297,2,recover,swarm,-15.51,12.46,0.67
1297,3,recover,bruiser,-15.33,11.27,0.99
1297,4,recover,pouncer,-14.73,12.14,1.28
1298,1,recover,swarm,-16.16,11.24,0.78
1298,2,recover,swarm,-15.51,12.46,0.67
1298,3,recover,bruiser,-15.33,11.27,0.99
1298,4,recover,pouncer,-14.73,12.14,1.28
1299,1,recover,swarm,-16.16,11.24,0.78
1299,2,recover,swarm,-15.51,12.46,0.67
1299,3,recover,bruiser,-15.33,11.27,0.99
1299,4,recover,pouncer,-14.73,12.14,1.28
1300,1,recover,swarm,-16.16,11.24,0.78
1300,2,recover,swarm,-15.51,12.46,0.67
1300,3,recover,bruiser,-15.33,11.27,0.99
1300,4,recover,pouncer,-14.73,12.14,1.28
1301,1,recover,swarm,-16.16,11.24,0.78
1301,2,recover,swarm,-15.51,12.46,0.67
1301,3,recover,bruiser,-15.33,11.27,0.99
1301,4,recover,pouncer,-14.73,12.14,1.28
1302,1,recover,swarm,-16.16,11.24,0.78
1302,2,recover,swarm,-15.51,12.46,0.67
1302,3,recover,bruiser,-15.33,11.27,0.99
1302,4,recover,pouncer,-14.73,12.14,1.28
1303,1,recover,swarm,-16.16,11.24,0.78
1303,2,recover,swarm,-15.51,12.46,0.67
1303,3,recover,bruiser,-15.33,11.27,0.99
1303,4,recover,pouncer,-14.73,12.14,1.28
1304,1,recover,swarm,-16.16,11.24,0.78
1304,2,recover,swarm,-15.51,12.46,0.67
1304,3,recover,bruiser,-15.33,11.27,0.99
1304,4,recover,pouncer,-14.73,12.14,1.28
1305,1,recover,swarm,-16.16,11.24,0.78
1305,2,recover,swarm,-15.51,12.46,0.67
1305,3,recover,bruiser,-15.33,11.27,0.99
1305,4,recover,pouncer,-14.73,12.14,1.28
1306,1,recover,swarm,-16.16,11.24,0.78
1306,2,recover,swarm,-15.51,12.46,0.67
1306,3,recover,bruiser,-15.33,11.27,0.99
1306,4,recover,pouncer,-14.73,12.14,1.28
1307,1,recover,swarm,-16.16,11.24,0.78
1307,2,recover,swarm,-15.51,12.46,0.67
1307,3,recover,bruiser,-15.33,11.27,0.99
1307,4,recover,pouncer,-14.73,12.14,1.28
1308,1,recover,swarm,-16.16,11.24,0.78
1308,2,recover,swarm,-15.51,12.46,0.67
1308,3,recover,bruiser,-15.33,11.27,0.99
1308,4,recover,pouncer,-14.73,12.14,1.28
1309,1,recover,swarm,-16.16,11.24,0.78
1309,2,recover,swarm,-15.51,12.46,0.67
1309,3,recover,bruiser,-15.33,11.27,0.99
1309,4,recover,pouncer,-14.73,12.14,1.28
1310,1,recover,swarm,-16.16,11.24,0.78
1310,2,recover,swarm,-15.51,12.46,0.67
1310,3,recover,bruiser,-15.33,11.27,0.99
1310,4,recover,pouncer,-14.73,12.14,1.28
1311,1,recover,swarm,-16.16,11.24,0.78
1311,2,recover,swarm,-15.51,12.46,0.67
1311,3,recover,bruiser,-15.33,11.27,0.99
1311,4,recover,pouncer,-14.73,12.14,1.28
1312,1,recover,swarm,-16.16,11.24,0.78
1312,2,recover,swarm,-15.51,12.46,0.67
1312,3,recover,bruiser,-15.33,11.27,0.99
1312,4,recover,pouncer,-14.73,12.14,1.28
1313,1,recover,swarm,-16.16,11.24,0.78
1313,2,recover,swarm,-15.51,12.46,0.67
1313,3,recover,bruiser,-15.33,11.27,0.99
1313,4,recover,pouncer,-14.73,12.14,1.28
1314,1,recover,swarm,-16.16,11.24,0.78
1314,2,recover,swarm,-15.51,12.46,0.67
1314,3,recover,bruiser,-15.33,11.27,0.99
1314,4,recover,pouncer,-14.73,12.14,1.28
1315,1,recover,swarm,-16.16,11.24,0.78
1315,2,recover,swarm,-15.51,12.46,0.67
1315,3,recover,bruiser,-15.33,11.27,0.99
1315,4,recover,pouncer,-14.73,12.14,1.28
1316,1,recover,swarm,-16.16,11.24,0.78
1316,2,recover,swarm,-15.51,12.46,0.67
1316,3,recover,bruiser,-15.33,11.27,0.99
1316,4,recover,pouncer,-14.73,12.14,1.28
1317,1,recover,swarm,-16.16,11.24,0.78
1317,2,recover,swarm,-15.51,12.46,0.67
1317,3,recover,bruiser,-15.33,11.27,0.99
1317,4,recover,pouncer,-14.73,12.14,1.28
1318,1,recover,swarm,-16.16,11.24,0.78
1318,2,recover,swarm,-15.51,12.46,0.67
1318,3,recover,bruiser,-15.33,11.27,0.99
1318,4,recover,pouncer,-14.73,12.14,1.28
1319,1,recover,swarm,-16.16,11.24,0.78
1319,2,chase,swarm,-15.51,12.46,0.67
1319,3,recover,bruiser,-15.33,11.27,0.99
1319,4,recover,pouncer,-14.73,12.14,1.28
1320,1,recover,swarm,-16.16,11.24,0.78
1320,2,windup,swarm,-15.51,12.46,0.67
1320,3,recover,bruiser,-15.33,11.27,0.99
1320,4,recover,pouncer,-14.73,12.14,1.28
1321,1,recover,swarm,-16.16,11.24,0.78
1321,2,windup,swarm,-15.51,12.46,0.67
1321,3,recover,bruiser,-15.33,11.27,0.99
1321,4,recover,pouncer,-14.73,12.14,1.28
1322,1,recover,swarm,-16.16,11.24,0.78
1322,2,windup,swarm,-15.51,12.46,0.67
1322,3,recover,bruiser,-15.33,11.27,0.99
1322,4,recover,pouncer,-14.73,12.14,1.28
1323,1,recover,swarm,-16.16,11.24,0.78
1323,2,windup,swarm,-15.51,12.46,0.67
1323,3,recover,bruiser,-15.33,11.27,0.99
1323,4,recover,pouncer,-14.73,12.14,1.28
1324,1,recover,swarm,-16.16,11.24,0.78
1324,2,windup,swarm,-15.51,12.46,0.67
1324,3,recover,bruiser,-15.33,11.27,0.99
1324,4,recover,pouncer,-14.73,12.14,1.28
1325,1,recover,swarm,-16.16,11.24,0.78
1325,2,windup,swarm,-15.51,12.46,0.67
1325,3,recover,bruiser,-15.33,11.27,0.99
1325,4,recover,pouncer,-14.73,12.14,1.28
1326,1,recover,swarm,-16.16,11.24,0.78
1326,2,windup,swarm,-15.51,12.46,0.67
1326,3,recover,bruiser,-15.33,11.27,0.99
1326,4,recover,pouncer,-14.73,12.14,1.28
1327,1,recover,swarm,-16.16,11.24,0.78
1327,2,windup,swarm,-15.51,12.46,0.67
1327,3,recover,bruiser,-15.33,11.27,0.99
1327,4,recover,pouncer,-14.73,12.14,1.28
1328,1,recover,swarm,-16.16,11.24,0.78
1328,2,windup,swarm,-15.51,12.46,0.67
1328,3,recover,bruiser,-15.33,11.27,0.99
1328,4,recover,pouncer,-14.73,12.14,1.28
1329,1,recover,swarm,-16.16,11.24,0.78
1329,2,windup,swarm,-15.51,12.46,0.67
1329,3,recover,bruiser,-15.33,11.27,0.99
1329,4,recover,pouncer,-14.73,12.14,1.28
1330,1,recover,swarm,-16.16,11.24,0.78
1330,2,windup,swarm,-15.51,12.46,0.67
1330,3,recover,bruiser,-15.33,11.27,0.99
1330,4,recover,pouncer,-14.73,12.14,1.28
1331,1,recover,swarm,-16.16,11.24,0.78
1331,2,windup,swarm,-15.51,12.46,0.67
1331,3,recover,bruiser,-15.33,11.27,0.99
1331,4,recover,pouncer,-14.73,12.14,1.28
1332,1,chase,swarm,-16.16,11.24,0.78
1332,2,windup,swarm,-15.51,12.46,0.67
1332,3,recover,bruiser,-15.33,11.27,0.99
1332,4,recover,pouncer,-14.73,12.14,1.28
1333,1,windup,swarm,-16.16,11.24,0.78
