frame,enemy,state,archetype,x,z,dist
539,3,advance,bruiser,3.48,-3.32,10.27
539,4,recover,pouncer,4.41,-5.45,12.28
540,1,alert,swarm,-13.86,-5.74,11.89
540,2,chase,swarm,-1.10,0.98,4.29
540,3,advance,bruiser,3.45,-3.30,10.31
540,4,recover,pouncer,4.41,-5.45,12.35
541,1,alert,swarm,-13.86,-5.74,11.88
541,2,chase,swarm,-1.13,1.03,4.29
541,3,advance,bruiser,3.43,-3.29,10.34
541,4,recover,pouncer,4.41,-5.45,12.40
542,1,alert,swarm,-13.86,-5.74,11.88
542,2,chase,swarm,-1.17,1.10,4.29
542,3,advance,bruiser,3.41,-3.27,10.37
542,4,recover,pouncer,4.41,-5.45,12.48
543,1,alert,swarm,-13.86,-5.74,11.87
543,2,chase,swarm,-1.21,1.16,4.29
543,3,advance,bruiser,3.38,-3.26,10.40
543,4,recover,pouncer,4.41,-5.45,12.53
544,1,alert,swarm,-13.86,-5.74,11.87
544,2,chase,swarm,-1.25,1.22,4.29
544,3,advance,bruiser,3.36,-3.24,10.44
544,4,recover,pouncer,4.41,-5.45,12.60
545,1,alert,swarm,-13.86,-5.74,11.86
545,2,chase,swarm,-1.30,1.28,4.29
545,3,advance,bruiser,3.34,-3.23,10.48
545,4,recover,pouncer,4.41,-5.45,12.66
546,1,alert,swarm,-13.86,-5.74,11.86
546,2,chase,swarm,-1.34,1.34,4.29
546,3,advance,bruiser,3.31,-3.21,10.51
546,4,recover,pouncer,4.41,-5.45,12.73
547,1,alert,swarm,-13.86,-5.74,11.86
547,2,chase,swarm,-1.40,1.40,4.28
547,3,advance,bruiser,3.29,-3.19,10.55
547,4,recover,pouncer,4.41,-5.45,12.79
548,1,alert,swarm,-13.86,-5.74,11.85
548,2,chase,swarm,-1.44,1.44,4.28
548,3,advance,bruiser,3.27,-3.18,10.58
548,4,recover,pouncer,4.41,-5.45,12.85
549,1,alert,swarm,-13.86,-5.74,11.85
549,2,chase,swarm,-1.50,1.50,4.27
549,3,advance,bruiser,3.24,-3.16,10.61
549,4,recover,pouncer,4.41,-5.45,12.92
550,1,chase,swarm,-13.86,-5.74,11.85
550,2,chase,swarm,-1.55,1.55,4.26
550,3,advance,bruiser,3.22,-3.15,10.65
550,4,recover,pouncer,4.41,-5.45,12.98
551,1,chase,swarm,-13.79,-5.71,11.78
551,2,chase,swarm,-1.61,1.59,4.25
551,3,advance,bruiser,3.19,-3.13,10.68
551,4,recover,pouncer,4.41,-5.45,13.04
552,1,chase,swarm,-13.72,-5.69,11.71
552,2,chase,swarm,-1.67,1.63,4.24
552,3,advance,bruiser,3.17,-3.12,10.72
552,4,recover,pouncer,4.41,-5.45,13.11
553,1,chase,swarm,-13.65,-5.67,11.65
553,2,chase,swarm,-1.73,1.67,4.22
553,3,advance,bruiser,3.15,-3.10,10.75
553,4,recover,pouncer,4.41,-5.45,13.17
554,1,chase,swarm,-13.58,-5.64,11.58
554,2,chase,swarm,-1.80,1.71,4.21
554,3,advance,bruiser,3.12,-3.08,10.79
554,4,recover,pouncer,4.41,-5.45,13.24
555,1,chase,swarm,-13.51,-5.62,11.52
555,2,chase,swarm,-1.86,1.74,4.20
555,3,advance,bruiser,3.10,-3.07,10.82
555,4,recover,pouncer,4.41,-5.45,13.30
556,1,chase,swarm,-13.43,-5.61,11.45
556,2,chase,swarm,-1.93,1.77,4.18
556,3,advance,bruiser,3.07,-3.05,10.86
556,4,recover,pouncer,4.41,-5.45,13.36
557,1,chase,swarm,-13.37,-5.59,11.40
557,2,chase,swarm,-1.99,1.80,4.17
557,3,advance,bruiser,3.05,-3.04,10.89
557,4,recover,pouncer,4.41,-5.45,13.42
558,1,chase,swarm,-13.29,-5.58,11.34
558,2,chase,swarm,-2.07,1.82,4.15
558,3,advance,bruiser,3.03,-3.02,10.93
558,4,recover,pouncer,4.41,-5.45,13.49
559,1,chase,swarm,-13.23,-5.56,11.29
559,2,chase,swarm,-2.13,1.84,4.14
559,3,advance,bruiser,3.01,-3.01,10.96
559,4,recover,pouncer,4.41,-5.45,13.55
560,1,chase,swarm,-13.15,-5.55,11.24
560,2,chase,swarm,-2.21,1.85,4.12
560,3,advance,bruiser,2.98,-2.99,10.99
560,4,recover,pouncer,4.41,-5.45,13.61
561,1,chase,swarm,-13.08,-5.54,11.19
561,2,chase,swarm,-2.28,1.86,4.11
561,3,advance,bruiser,2.96,-2.97,11.03
561,4,recover,pouncer,4.41,-5.45,13.68
562,1,chase,swarm,-13.01,-5.53,11.14
562,2,chase,swarm,-2.36,1.87,4.09
562,3,advance,bruiser,2.94,-2.96,11.06
562,4,recover,pouncer,4.41,-5.45,13.74
563,1,chase,swarm,-12.93,-5.52,11.09
563,2,chase,swarm,-2.43,1.87,4.08
563,3,advance,bruiser,2.91,-2.94,11.10
563,4,recover,pouncer,4.41,-5.45,13.80
564,1,chase,swarm,-12.85,-5.51,11.04
564,2,chase,swarm,-2.51,1.87,4.07
564,3,advance,bruiser,2.89,-2.92,11.13
564,4,stalk,pouncer,4.41,-5.45,13.87
565,1,chase,swarm,-12.79,-5.50,11.00
565,2,chase,swarm,-2.57,1.87,4.07
565,3,advance,bruiser,2.87,-2.91,11.17
565,4,stalk,pouncer,4.36,-5.46,13.90
566,1,chase,swarm,-12.71,-5.49,10.95
566,2,chase,swarm,-2.65,1.87,4.06
566,3,advance,bruiser,2.84,-2.89,11.20
566,4,stalk,pouncer,4.32,-5.46,13.93
567,1,chase,swarm,-12.64,-5.48,10.91
567,2,chase,swarm,-2.72,1.86,4.06
567,3,advance,bruiser,2.82,-2.88,11.24
567,4,stalk,pouncer,4.27,-5.47,13.96
568,1,chase,swarm,-12.55,-5.46,10.86
568,2,chase,swarm,-2.82,1.85,4.05
568,3,advance,bruiser,2.79,-2.86,11.28
568,4,stalk,pouncer,4.22,-5.47,14.01
569,1,chase,swarm,-12.50,-5.46,10.83
569,2,chase,swarm,-2.87,1.84,4.05
569,3,advance,bruiser,2.77,-2.84,11.30
569,4,stalk,pouncer,4.18,-5.47,14.03
570,1,chase,swarm,-12.41,-5.44,10.78
570,2,chase,swarm,-2.96,1.83,4.05
570,3,advance,bruiser,2.74,-2.83,11.35
570,4,stalk,pouncer,4.13,-5.48,14.07
571,1,chase,swarm,-12.35,-5.43,10.75
571,2,chase,swarm,-3.02,1.82,4.06
571,3,advance,bruiser,2.72,-2.81,11.38
571,4,stalk,pouncer,4.09,-5.48,14.09
572,1,chase,swarm,-12.17,-5.40,10.66
572,2,chase,swarm,-3.19,1.78,4.07
572,3,advance,bruiser,2.67,-2.77,11.46
572,4,stalk,pouncer,3.98,-5.49,14.17
573,1,chase,swarm,-12.14,-5.40,10.65
573,2,chase,swarm,-3.22,1.78,4.07
573,3,advance,bruiser,2.66,-2.77,11.47
573,4,stalk,pouncer,3.97,-5.49,14.18
574,1,chase,swarm,-11.15,-4.93,10.04
574,2,chase,swarm,-4.27,1.45,4.36
574,3,advance,bruiser,2.31,-2.52,11.99
574,4,stalk,pouncer,3.29,-5.54,14.66
575,1,chase,swarm,-11.12,-4.91,10.03
575,2,chase,swarm,-4.30,1.45,4.37
575,3,advance,bruiser,2.30,-2.51,12.01
575,4,stalk,pouncer,3.27,-5.54,14.67
576,1,chase,swarm,-11.02,-4.84,9.96
576,2,chase,swarm,-4.43,1.44,4.40
576,3,advance,bruiser,2.26,-2.48,12.07
576,4,stalk,pouncer,3.27,-5.46,14.73
577,1,chase,swarm,-10.95,-4.79,9.92
577,2,chase,swarm,-4.51,1.43,4.41
577,3,advance,bruiser,2.23,-2.47,12.11
577,4,stalk,pouncer,3.27,-5.41,14.77
578,1,chase,swarm,-10.92,-4.77,9.90
578,2,chase,swarm,-4.55,1.43,4.42
578,3,advance,bruiser,2.22,-2.46,12.12
578,4,stalk,pouncer,3.27,-5.39,14.78
579,1,chase,swarm,-10.85,-4.71,9.85
579,2,chase,swarm,-4.64,1.42,4.44
579,3,advance,bruiser,2.19,-2.44,12.17
579,4,stalk,pouncer,3.27,-5.33,14.82
580,1,chase,swarm,-10.83,-4.69,9.84
580,2,chase,swarm,-4.67,1.42,4.44
580,3,advance,bruiser,2.19,-2.43,12.18
580,4,stalk,pouncer,3.26,-5.31,14.83
581,1,chase,swarm,-10.76,-4.61,9.78
581,2,chase,swarm,-4.78,1.42,4.46
581,3,advance,bruiser,2.15,-2.41,12.23
581,4,stalk,pouncer,3.26,-5.25,14.88
582,1,chase,swarm,-10.74,-4.59,9.77
582,2,chase,swarm,-4.80,1.42,4.47
582,3,advance,bruiser,2.15,-2.40,12.24
582,4,stalk,pouncer,3.26,-5.23,14.89
583,1,chase,swarm,-10.68,-4.51,9.71
583,2,chase,swarm,-4.90,1.43,4.48
583,3,advance,bruiser,2.11,-2.38,12.29
583,4,stalk,pouncer,3.26,-5.17,14.93
584,1,chase,swarm,-10.66,-4.50,9.69
584,2,chase,swarm,-4.92,1.43,4.49
584,3,advance,bruiser,2.11,-2.37,12.30
584,4,stalk,pouncer,3.26,-5.16,14.94
585,1,chase,swarm,-10.60,-4.38,9.61
585,2,chase,swarm,-5.06,1.44,4.51
585,3,advance,bruiser,2.06,-2.34,12.36
585,4,stalk,pouncer,3.25,-5.08,15.00
586,1,chase,swarm,-10.58,-4.36,9.60
586,2,chase,swarm,-5.08,1.44,4.51
586,3,advance,bruiser,2.06,-2.34,12.38
586,4,stalk,pouncer,3.25,-5.06,15.01
587,1,chase,swarm,-10.54,-4.26,9.53
587,2,chase,swarm,-5.19,1.46,4.52
587,3,advance,bruiser,2.02,-2.31,12.43
587,4,stalk,pouncer,3.25,-5.00,15.06
588,1,chase,swarm,-10.53,-4.24,9.52
588,2,chase,swarm,-5.21,1.46,4.52
588,3,advance,bruiser,2.02,-2.31,12.44
588,4,stalk,pouncer,3.25,-4.98,15.07
589,1,chase,swarm,-10.50,-4.15,9.46
589,2,chase,swarm,-5.31,1.48,4.53
589,3,advance,bruiser,1.98,-2.29,12.48
589,4,stalk,pouncer,3.24,-4.92,15.11
590,1,chase,swarm,-10.49,-4.12,9.44
590,2,chase,swarm,-5.33,1.49,4.53
590,3,advance,bruiser,1.98,-2.28,12.50
590,4,stalk,pouncer,3.24,-4.90,15.12
591,1,chase,swarm,-10.47,-3.96,9.34
591,2,chase,swarm,-5.49,1.53,4.54
591,3,advance,bruiser,1.92,-2.24,12.58
591,4,stalk,pouncer,3.23,-4.80,15.19
592,1,chase,swarm,-10.47,-3.93,9.33
592,2,chase,swarm,-5.52,1.54,4.54
592,3,advance,bruiser,1.92,-2.24,12.59
592,4,stalk,pouncer,3.23,-4.79,15.20
593,1,chase,swarm,-10.47,-3.75,9.23
593,2,chase,swarm,-5.68,1.61,4.54
593,3,advance,bruiser,1.86,-2.20,12.67
593,4,stalk,pouncer,3.22,-4.68,15.28
594,1,chase,swarm,-10.47,-3.73,9.22
594,2,chase,swarm,-5.71,1.62,4.54
594,3,advance,bruiser,1.85,-2.19,12.68
594,4,stalk,pouncer,3.22,-4.66,15.29
595,1,chase,swarm,-10.49,-3.60,9.15
595,2,chase,swarm,-5.82,1.68,4.53
595,3,advance,bruiser,1.81,-2.16,12.74
595,4,stalk,pouncer,3.22,-4.58,15.35
596,1,chase,swarm,-10.50,-3.58,9.14
596,2,chase,swarm,-5.84,1.69,4.53
596,3,advance,bruiser,1.80,-2.16,12.76
596,4,stalk,pouncer,3.22,-4.57,15.36
597,1,chase,swarm,-10.52,-3.48,9.09
597,2,chase,swarm,-5.92,1.75,4.52
597,3,advance,bruiser,1.77,-2.13,12.80
597,4,stalk,pouncer,3.21,-4.51,15.40
598,1,chase,swarm,-10.53,-3.45,9.08
598,2,chase,swarm,-5.94,1.76,4.51
598,3,advance,bruiser,1.76,-2.13,12.82
598,4,stalk,pouncer,3.21,-4.49,15.41
599,1,chase,swarm,-10.55,-3.37,9.04
599,2,chase,swarm,-6.01,1.82,4.50
599,3,advance,bruiser,1.74,-2.11,12.86
599,4,stalk,pouncer,3.20,-4.44,15.45
600,1,chase,swarm,-10.56,-3.35,9.03
600,2,chase,swarm,-6.03,1.83,4.50
600,3,advance,bruiser,1.73,-2.10,12.87
600,4,stalk,pouncer,3.20,-4.42,15.46
601,1,chase,swarm,-10.59,-3.26,8.99
601,2,chase,swarm,-6.10,1.90,4.49
601,3,advance,bruiser,1.70,-2.08,12.91
601,4,stalk,pouncer,3.20,-4.36,15.50
602,1,chase,swarm,-10.60,-3.23,8.98
602,2,chase,swarm,-6.12,1.92,4.48
602,3,advance,bruiser,1.69,-2.07,12.93
602,4,stalk,pouncer,3.20,-4.35,15.51
603,1,chase,swarm,-10.67,-3.10,8.92
603,2,chase,swarm,-6.21,2.03,4.46
603,3,advance,bruiser,1.65,-2.04,13.00
603,4,stalk,pouncer,3.19,-4.26,15.58
604,1,chase,swarm,-10.68,-3.08,8.92
604,2,chase,swarm,-6.22,2.05,4.46
604,3,advance,bruiser,1.64,-2.03,13.01
604,4,stalk,pouncer,3.19,-4.24,15.59
605,1,chase,swarm,-10.76,-2.92,8.86
605,2,chase,swarm,-6.31,2.21,4.43
605,3,advance,bruiser,1.58,-1.99,13.09
605,4,stalk,pouncer,3.18,-4.14,15.66
606,1,chase,swarm,-10.78,-2.90,8.85
606,2,chase,swarm,-6.32,2.23,4.43
606,3,advance,bruiser,1.58,-1.99,13.10
606,4,stalk,pouncer,3.17,-4.12,15.67
607,1,chase,swarm,-10.82,-2.83,8.82
607,2,chase,swarm,-6.36,2.31,4.42
607,3,advance,bruiser,1.55,-1.97,13.15
607,4,stalk,pouncer,3.17,-4.07,15.71
608,1,chase,swarm,-10.84,-2.80,8.82
608,2,chase,swarm,-6.37,2.34,4.41
608,3,advance,bruiser,1.54,-1.96,13.16
608,4,stalk,pouncer,3.17,-4.05,15.72
609,1,chase,swarm,-10.89,-2.73,8.79
609,2,chase,swarm,-6.40,2.42,4.40
609,3,advance,bruiser,1.51,-1.94,13.20
609,4,stalk,pouncer,3.16,-3.99,15.76
610,1,chase,swarm,-10.90,-2.71,8.78
610,2,chase,swarm,-6.41,2.44,4.40
610,3,advance,bruiser,1.50,-1.93,13.21
610,4,stalk,pouncer,3.16,-3.98,15.77
611,1,chase,swarm,-10.97,-2.61,8.75
611,2,chase,swarm,-6.44,2.56,4.39
611,3,advance,bruiser,1.47,-1.91,13.27
611,4,stalk,pouncer,3.15,-3.91,15.82
612,1,chase,swarm,-10.98,-2.59,8.75
612,2,chase,swarm,-6.45,2.58,4.39
612,3,advance,bruiser,1.46,-1.90,13.28
612,4,stalk,pouncer,3.15,-3.89,15.83
613,1,chase,swarm,-11.05,-2.50,8.72
613,2,chase,swarm,-6.47,2.69,4.39
613,3,advance,bruiser,1.42,-1.88,13.33
613,4,stalk,pouncer,3.14,-3.82,15.88
614,1,chase,swarm,-11.06,-2.48,8.71
614,2,chase,swarm,-6.48,2.72,4.39
614,3,advance,bruiser,1.42,-1.87,13.35
614,4,stalk,pouncer,3.14,-3.81,15.89
615,1,chase,swarm,-11.11,-2.41,8.70
615,2,chase,swarm,-6.49,2.80,4.39
615,3,advance,bruiser,1.39,-1.85,13.38
615,4,stalk,pouncer,3.13,-3.76,15.93
616,1,chase,swarm,-11.13,-2.39,8.69
616,2,chase,swarm,-6.50,2.82,4.39
616,3,advance,bruiser,1.38,-1.85,13.39
616,4,stalk,pouncer,3.13,-3.74,15.94
617,1,chase,swarm,-11.21,-2.29,8.66
617,2,chase,swarm,-6.51,2.95,4.39
617,3,advance,bruiser,1.34,-1.82,13.46
617,4,stalk,pouncer,3.12,-3.66,15.99
618,1,chase,swarm,-11.22,-2.27,8.66
618,2,chase,swarm,-6.51,2.98,4.39
618,3,advance,bruiser,1.33,-1.81,13.47
618,4,stalk,pouncer,3.12,-3.65,16.01
619,1,chase,swarm,-11.29,-2.18,8.63
619,2,chase,swarm,-6.52,3.08,4.40
619,3,advance,bruiser,1.30,-1.79,13.52
619,4,stalk,pouncer,3.11,-3.58,16.05
620,1,chase,swarm,-11.30,-2.16,8.63
620,2,chase,swarm,-6.52,3.11,4.40
620,3,advance,bruiser,1.29,-1.78,13.53
620,4,stalk,pouncer,3.11,-3.57,16.06
621,1,chase,swarm,-11.37,-2.08,8.60
621,2,chase,swarm,-6.53,3.21,4.41
621,3,advance,bruiser,1.26,-1.76,13.58
621,4,stalk,pouncer,3.10,-3.51,16.11
622,1,chase,swarm,-11.38,-2.07,8.60
622,2,chase,swarm,-6.53,3.23,4.42
622,3,advance,bruiser,1.26,-1.75,13.59
622,4,stalk,pouncer,3.10,-3.49,16.11
623,1,chase,swarm,-11.46,-1.96,8.57
623,2,chase,swarm,-6.54,3.37,4.44
623,3,advance,bruiser,1.21,-1.72,13.66
623,4,stalk,pouncer,3.09,-3.41,16.17
624,1,chase,swarm,-11.48,-1.94,8.56
624,2,chase,swarm,-6.54,3.39,4.44
624,3,advance,bruiser,1.20,-1.71,13.67
624,4,stalk,pouncer,3.09,-3.39,16.19
625,1,chase,swarm,-11.55,-1.84,8.54
625,2,chase,swarm,-6.54,3.51,4.46
625,3,advance,bruiser,1.17,-1.69,13.72
625,4,stalk,pouncer,3.08,-3.32,16.24
626,1,chase,swarm,-11.57,-1.82,8.53
626,2,chase,swarm,-6.54,3.54,4.46
626,3,advance,bruiser,1.16,-1.68,13.74
626,4,stalk,pouncer,3.08,-3.30,16.25
627,1,chase,swarm,-11.64,-1.73,8.50
627,2,chase,swarm,-6.54,3.65,4.48
627,3,advance,bruiser,1.12,-1.65,13.79
627,4,stalk,pouncer,3.07,-3.23,16.30
628,1,chase,swarm,-11.65,-1.71,8.50
628,2,chase,swarm,-6.55,3.68,4.49
628,3,advance,bruiser,1.12,-1.65,13.80
628,4,stalk,pouncer,3.07,-3.22,16.31
629,1,chase,swarm,-11.70,-1.64,8.48
629,2,chase,swarm,-6.55,3.76,4.50
629,3,advance,bruiser,1.09,-1.63,13.84
629,4,stalk,pouncer,3.06,-3.17,16.34
630,1,chase,swarm,-11.72,-1.62,8.47
630,2,chase,swarm,-6.55,3.79,4.51
630,3,advance,bruiser,1.08,-1.62,13.86
630,4,stalk,pouncer,3.06,-3.15,16.36
631,1,chase,swarm,-11.77,-1.53,8.44
631,2,chase,swarm,-6.55,3.89,4.53
631,3,advance,bruiser,1.05,-1.60,13.90
631,4,stalk,pouncer,3.05,-3.09,16.40
632,1,chase,swarm,-11.78,-1.52,8.44
632,2,chase,swarm,-6.55,3.91,4.53
632,3,advance,bruiser,1.04,-1.59,13.92
632,4,stalk,pouncer,3.05,-3.08,16.41
633,1,chase,swarm,-11.85,-1.41,8.40
633,2,chase,swarm,-6.56,4.04,4.56
633,3,advance,bruiser,1.01,-1.56,13.97
633,4,stalk,pouncer,3.04,-3.00,16.46
634,1,chase,swarm,-11.86,-1.39,8.39
634,2,chase,swarm,-6.56,4.06,4.57
634,3,advance,bruiser,1.00,-1.56,13.99
634,4,stalk,pouncer,3.03,-2.99,16.47
635,1,chase,swarm,-11.93,-1.28,8.36
635,2,chase,swarm,-6.57,4.18,4.59
635,3,advance,bruiser,0.96,-1.53,14.04
635,4,stalk,pouncer,3.02,-2.91,16.52
636,1,chase,swarm,-11.94,-1.26,8.35
636,2,chase,swarm,-6.57,4.21,4.60
636,3,advance,bruiser,0.95,-1.52,14.06
636,4,stalk,pouncer,3.02,-2.90,16.53
637,1,chase,swarm,-12.00,-1.15,8.30
637,2,chase,swarm,-6.58,4.34,4.62
637,3,advance,bruiser,0.91,-1.49,14.12
637,4,stalk,pouncer,3.01,-2.82,16.59
638,1,chase,swarm,-12.01,-1.12,8.29
638,2,chase,swarm,-6.59,4.37,4.63
638,3,advance,bruiser,0.90,-1.49,14.13
638,4,stalk,pouncer,3.01,-2.80,16.60
639,1,chase,swarm,-12.07,-0.98,8.24
639,2,chase,swarm,-6.60,4.52,4.66
639,3,advance,bruiser,0.86,-1.45,14.20
639,4,stalk,pouncer,2.99,-2.71,16.67
640,1,chase,swarm,-12.08,-0.96,8.23
640,2,chase,swarm,-6.61,4.54,4.67
640,3,advance,bruiser,0.85,-1.45,14.21
640,4,stalk,pouncer,2.99,-2.69,16.68
641,1,chase,swarm,-12.13,-0.84,8.17
641,2,chase,swarm,-6.63,4.67,4.69
641,3,advance,bruiser,0.81,-1.42,14.28
641,4,stalk,pouncer,2.98,-2.62,16.73
642,1,chase,swarm,-12.13,-0.82,8.16
642,2,chase,swarm,-6.63,4.69,4.69
642,3,advance,bruiser,0.80,-1.41,14.29
642,4,stalk,pouncer,2.97,-2.60,16.74
643,1,chase,swarm,-12.17,-0.69,8.10
643,2,chase,swarm,-6.66,4.83,4.72
643,3,advance,bruiser,0.76,-1.38,14.35
643,4,stalk,pouncer,2.96,-2.52,16.80
644,1,chase,swarm,-12.17,-0.66,8.09
644,2,chase,swarm,-6.66,4.85,4.72
644,3,advance,bruiser,0.75,-1.37,14.36
644,4,stalk,pouncer,2.96,-2.50,16.81
645,1,chase,swarm,-12.19,-0.54,8.03
645,2,chase,swarm,-6.69,4.97,4.74
645,3,advance,bruiser,0.71,-1.34,14.42
645,4,stalk,pouncer,2.95,-2.43,16.86
646,1,chase,swarm,-12.20,-0.52,8.02
646,2,chase,swarm,-6.70,4.99,4.74
646,3,advance,bruiser,0.71,-1.34,14.43
646,4,stalk,pouncer,2.94,-2.41,16.87
647,1,chase,swarm,-12.21,-0.41,7.96
647,2,chase,swarm,-6.73,5.10,4.76
647,3,advance,bruiser,0.67,-1.31,14.48
647,4,stalk,pouncer,2.93,-2.35,16.92
648,1,chase,swarm,-12.21,-0.38,7.95
648,2,chase,swarm,-6.73,5.12,4.76
648,3,advance,bruiser,0.67,-1.31,14.50
648,4,stalk,pouncer,2.93,-2.33,16.93
649,1,chase,swarm,-12.21,-0.30,7.91
649,2,chase,swarm,-6.76,5.20,4.77
649,3,advance,bruiser,0.64,-1.29,14.53
649,4,stalk,pouncer,2.92,-2.29,16.96
650,1,chase,swarm,-12.21,-0.28,7.89
650,2,chase,swarm,-6.77,5.22,4.77
650,3,advance,bruiser,0.63,-1.28,14.55
650,4,stalk,pouncer,2.92,-2.27,16.97
651,1,chase,swarm,-12.19,-0.14,7.82
651,2,chase,swarm,-6.82,5.35,4.78
651,3,advance,bruiser,0.59,-1.25,14.61
651,4,stalk,pouncer,2.91,-2.19,17.03
652,1,chase,swarm,-12.19,-0.11,7.80
652,2,chase,swarm,-6.83,5.38,4.78
652,3,advance,bruiser,0.58,-1.24,14.63
652,4,stalk,pouncer,2.90,-2.17,17.05
653,1,chase,swarm,-12.17,-0.02,7.76
653,2,chase,swarm,-6.87,5.46,4.78
653,3,advance,bruiser,0.55,-1.22,14.67
653,4,stalk,pouncer,2.89,-2.12,17.08
654,1,chase,swarm,-12.17,-0.00,7.75
654,2,chase,swarm,-6.88,5.47,4.78
654,3,advance,bruiser,0.55,-1.22,14.68
654,4,stalk,pouncer,2.89,-2.10,17.09
655,1,chase,swarm,-12.15,0.07,7.71
655,2,chase,swarm,-6.92,5.55,4.78
655,3,advance,bruiser,0.52,-1.20,14.72
655,4,stalk,pouncer,2.88,-2.05,17.13
656,1,chase,swarm,-12.14,0.10,7.69
656,2,chase,swarm,-6.93,5.57,4.78
656,3,advance,bruiser,0.51,-1.19,14.73
656,4,stalk,pouncer,2.88,-2.04,17.14
657,1,chase,swarm,-12.11,0.17,7.66
657,2,chase,swarm,-6.97,5.63,4.78
657,3,advance,bruiser,0.49,-1.18,14.76
657,4,stalk,pouncer,2.87,-1.99,17.17
658,1,chase,swarm,-12.09,0.24,7.62
658,2,chase,swarm,-7.01,5.69,4.78
658,3,advance,bruiser,0.47,-1.16,14.80
658,4,stalk,pouncer,2.86,-1.95,17.20
659,1,chase,swarm,-12.06,0.30,7.59
659,2,chase,swarm,-7.06,5.75,4.78
659,3,advance,bruiser,0.45,-1.14,14.83
659,4,stalk,pouncer,2.86,-1.91,17.23
660,1,chase,swarm,-12.01,0.39,7.55
660,2,chase,swarm,-7.12,5.82,4.77
660,3,advance,bruiser,0.42,-1.12,14.88
660,4,stalk,pouncer,2.84,-1.85,17.27
661,1,chase,swarm,-11.99,0.43,7.53
661,2,chase,swarm,-7.16,5.86,4.76
661,3,advance,bruiser,0.40,-1.11,14.90
661,4,stalk,pouncer,2.84,-1.82,17.29
662,1,chase,swarm,-11.95,0.50,7.50
662,2,chase,swarm,-7.21,5.91,4.75
662,3,advance,bruiser,0.38,-1.09,14.94
662,4,stalk,pouncer,2.83,-1.77,17.33
663,1,chase,swarm,-11.91,0.56,7.48
663,2,chase,swarm,-7.26,5.96,4.74
663,3,advance,bruiser,0.36,-1.07,14.97
663,4,stalk,pouncer,2.82,-1.73,17.35
664,1,chase,swarm,-11.87,0.62,7.46
664,2,chase,swarm,-7.32,6.01,4.73
664,3,advance,bruiser,0.33,-1.06,15.01
664,4,stalk,pouncer,2.81,-1.68,17.39
665,1,chase,swarm,-11.83,0.68,7.44
665,2,chase,swarm,-7.38,6.05,4.72
665,3,advance,bruiser,0.31,-1.04,15.04
665,4,stalk,pouncer,2.80,-1.64,17.42
666,1,chase,swarm,-11.78,0.74,7.42
666,2,chase,swarm,-7.45,6.09,4.71
666,3,advance,bruiser,0.29,-1.02,15.08
666,4,stalk,pouncer,2.80,-1.59,17.45
667,1,chase,swarm,-11.74,0.80,7.40
667,2,chase,swarm,-7.51,6.12,4.70
667,3,advance,bruiser,0.27,-1.00,15.11
667,4,stalk,pouncer,2.79,-1.55,17.48
668,1,chase,swarm,-11.69,0.86,7.38
668,2,chase,swarm,-7.58,6.15,4.68
668,3,advance,bruiser,0.24,-0.99,15.15
668,4,stalk,pouncer,2.78,-1.50,17.51
669,1,chase,swarm,-11.65,0.91,7.37
669,2,chase,swarm,-7.64,6.18,4.67
669,3,advance,bruiser,0.22,-0.97,15.18
669,4,stalk,pouncer,2.77,-1.46,17.54
670,1,chase,swarm,-11.59,0.98,7.36
670,2,chase,swarm,-7.72,6.20,4.66
670,3,advance,bruiser,0.20,-0.95,15.22
670,4,stalk,pouncer,2.76,-1.41,17.58
671,1,chase,swarm,-11.55,1.03,7.35
671,2,chase,swarm,-7.79,6.22,4.65
671,3,advance,bruiser,0.18,-0.93,15.25
671,4,stalk,pouncer,2.75,-1.37,17.60
672,1,chase,swarm,-11.50,1.08,7.34
672,2,chase,swarm,-7.86,6.24,4.64
672,3,advance,bruiser,0.15,-0.92,15.29
672,4,stalk,pouncer,2.74,-1.33,17.64
673,1,chase,swarm,-11.46,1.14,7.33
673,2,chase,swarm,-7.93,6.25,4.63
673,3,advance,bruiser,0.13,-0.90,15.32
673,4,stalk,pouncer,2.74,-1.29,17.67
674,1,chase,swarm,-11.41,1.19,7.33
674,2,chase,swarm,-8.00,6.26,4.63
674,3,advance,bruiser,0.11,-0.88,15.36
674,4,stalk,pouncer,2.73,-1.24,17.70
675,1,chase,swarm,-11.36,1.25,7.32
675,2,chase,swarm,-8.08,6.27,4.62
675,3,advance,bruiser,0.09,-0.86,15.39
675,4,stalk,pouncer,2.72,-1.19,17.73
676,1,chase,swarm,-11.31,1.31,7.32
676,2,chase,swarm,-8.15,6.27,4.62
676,3,advance,bruiser,0.06,-0.85,15.43
676,4,stalk,pouncer,2.71,-1.15,17.76
677,1,chase,swarm,-11.27,1.36,7.32
677,2,chase,swarm,-8.22,6.27,4.61
677,3,advance,bruiser,0.04,-0.83,15.46
677,4,stalk,pouncer,2.70,-1.11,17.79
678,1,chase,swarm,-11.22,1.42,7.32
678,2,chase,swarm,-8.30,6.27,4.61
678,3,advance,bruiser,0.02,-0.81,15.50
678,4,stalk,pouncer,2.69,-1.06,17.82
679,1,chase,swarm,-11.17,1.47,7.32
679,2,chase,swarm,-8.37,6.27,4.61
679,3,advance,bruiser,-0.00,-0.80,15.53
